@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
2072,'2020/01/11 13:40:54:306',1,391.375,177.588531,3
2073,'2020/01/11 13:40:54:316',1,390.5,178.09375,3
2074,'2020/01/11 13:40:54:326',1,390.0625,178.09375,3
2075,'2020/01/11 13:40:54:337',1,389.625,178.09375,3
2076,'2020/01/11 13:40:54:347',1,389.625,178.09375,3
2077,'2020/01/11 13:40:54:357',1,388.75,178.598969,3
2078,'2020/01/11 13:40:54:367',1,387.875,178.598969,3
2079,'2020/01/11 13:40:54:378',1,387.4375,178.598969,3
2080,'2020/01/11 13:40:54:388',1,387,179.104156,3
2081,'2020/01/11 13:40:54:398',1,387,179.104156,3
2082,'2020/01/11 13:40:54:409',1,386.5625,178.598969,3
2083,'2020/01/11 13:40:54:419',1,386.125,178.598969,3
2084,'2020/01/11 13:40:54:429',1,385.6875,178.598969,3
2085,'2020/01/11 13:40:54:439',1,385.25,178.598969,3
2086,'2020/01/11 13:40:54:450',1,384.8125,178.09375,3
2087,'2020/01/11 13:40:54:460',1,384.375,178.598969,3
2088,'2020/01/11 13:40:54:470',1,383.9375,178.09375,3
2089,'2020/01/11 13:40:54:480',1,383.9375,178.09375,3
2090,'2020/01/11 13:40:54:491',1,383.5,178.09375,3
2091,'2020/01/11 13:40:54:501',1,383.5,178.09375,3
2092,'2020/01/11 13:40:54:511',1,383.0625,178.09375,3
2093,'2020/01/11 13:40:54:522',1,382.625,177.588531,3
2094,'2020/01/11 13:40:54:532',1,382.1875,177.588531,3
2095,'2020/01/11 13:40:54:542',1,382.1875,177.083344,3
2096,'2020/01/11 13:40:54:552',1,381.75,176.578125,3
2097,'2020/01/11 13:40:54:563',1,381.3125,176.072906,3
2098,'2020/01/11 13:40:54:573',1,380.875,175.0625,3
2099,'2020/01/11 13:40:54:583',1,380.875,174.557281,3
2100,'2020/01/11 13:40:54:593',1,380.875,174.557281,3
2101,'2020/01/11 13:40:54:604',1,380.4375,174.052094,3
2102,'2020/01/11 13:40:54:614',1,380,174.052094,3
2103,'2020/01/11 13:40:54:624',1,380,173.546875,3
2104,'2020/01/11 13:40:54:635',1,380.4375,172.536469,3
2105,'2020/01/11 13:40:54:645',1,380.875,171.526031,3
2106,'2020/01/11 13:40:54:655',1,381.3125,170.515625,3
2107,'2020/01/11 13:40:54:665',1,381.3125,170.010406,3
2108,'2020/01/11 13:40:54:676',1,381.75,169.505219,3
2109,'2020/01/11 13:40:54:686',1,381.3125,168.494797,3
2110,'2020/01/11 13:40:54:697',1,381.3125,168.494797,3
2111,'2020/01/11 13:40:54:707',1,381.75,167.989578,3
2112,'2020/01/11 13:40:54:717',1,381.75,167.484375,3
2113,'2020/01/11 13:40:54:728',1,382.1875,167.484375,3
2114,'2020/01/11 13:40:54:738',1,382.625,166.473953,3
2115,'2020/01/11 13:40:54:748',1,382.625,165.96875,3
2116,'2020/01/11 13:40:54:758',1,383.0625,165.96875,3
2117,'2020/01/11 13:40:54:769',1,383.0625,165.96875,3
2118,'2020/01/11 13:40:54:779',1,383.9375,165.463547,3
2119,'2020/01/11 13:40:54:790',1,384.8125,165.463547,3
2120,'2020/01/11 13:40:54:800',1,386.5625,165.463547,3
2121,'2020/01/11 13:40:54:810',1,387,164.958328,3
2122,'2020/01/11 13:40:54:820',1,387.4375,164.958328,3
2123,'2020/01/11 13:40:54:831',1,387.4375,164.958328,3
2124,'2020/01/11 13:40:54:841',1,388.75,164.453125,3
2125,'2020/01/11 13:40:54:851',1,389.625,164.453125,3
2126,'2020/01/11 13:40:54:861',1,390.5,164.453125,3
2127,'2020/01/11 13:40:54:872',1,390.9375,163.947922,3
2128,'2020/01/11 13:40:54:882',1,391.8125,164.453125,3
2129,'2020/01/11 13:40:54:892',1,392.6875,164.453125,3
2130,'2020/01/11 13:40:54:903',1,393.5625,163.947922,3
2131,'2020/01/11 13:40:54:913',1,394.4375,163.442703,3
2132,'2020/01/11 13:40:54:923',1,395.3125,162.9375,3
2133,'2020/01/11 13:40:54:934',1,396.625,162.9375,3
2134,'2020/01/11 13:40:54:944',1,397.5,162.9375,3
2135,'2020/01/11 13:40:54:954',1,398.375,163.442703,3
2136,'2020/01/11 13:40:54:964',1,399.6875,163.947922,3
2137,'2020/01/11 13:40:54:975',1,400.125,164.453125,3
2138,'2020/01/11 13:40:54:985',1,401,164.453125,3
2139,'2020/01/11 13:40:54:995',1,401.4375,164.453125,3
2140,'2020/01/11 13:40:55:006',1,402.3125,164.453125,3
2141,'2020/01/11 13:40:55:016',1,403.625,164.958328,3
2142,'2020/01/11 13:40:55:026',1,404.0625,164.958328,3
2143,'2020/01/11 13:40:55:036',1,404.5,164.958328,3
2144,'2020/01/11 13:40:55:047',1,405.8125,164.958328,3
2145,'2020/01/11 13:40:55:057',1,406.6875,165.463547,3
2146,'2020/01/11 13:40:55:067',1,407.125,165.463547,3
2147,'2020/01/11 13:40:55:077',1,407.5625,165.463547,3
2148,'2020/01/11 13:40:55:088',1,408.875,165.463547,3
2149,'2020/01/11 13:40:55:098',1,410.1875,165.96875,3
2150,'2020/01/11 13:40:55:109',1,411.0625,165.96875,3
2151,'2020/01/11 13:40:55:119',1,411.9375,165.96875,3
2152,'2020/01/11 13:40:55:129',1,412.8125,165.463547,3
2153,'2020/01/11 13:40:55:139',1,413.25,165.463547,3
2154,'2020/01/11 13:40:55:150',1,414.125,165.96875,3
2155,'2020/01/11 13:40:55:160',1,414.5625,165.96875,3
2156,'2020/01/11 13:40:55:170',1,414.5625,165.96875,3
2157,'2020/01/11 13:40:55:181',1,415,165.96875,3
2158,'2020/01/11 13:40:55:191',1,415.4375,165.96875,3
2159,'2020/01/11 13:40:55:201',1,416.3125,165.96875,3
2160,'2020/01/11 13:40:55:212',1,417.1875,165.96875,3
2161,'2020/01/11 13:40:55:222',1,418.0625,165.96875,3
2162,'2020/01/11 13:40:55:232',1,418.5,165.96875,3
2163,'2020/01/11 13:40:55:242',1,419.375,165.96875,3
2164,'2020/01/11 13:40:55:253',1,419.375,165.96875,3
2165,'2020/01/11 13:40:55:263',1,420.6875,165.96875,3
2166,'2020/01/11 13:40:55:273',1,422,165.96875,3
2167,'2020/01/11 13:40:55:284',1,422.875,165.96875,3
2168,'2020/01/11 13:40:55:294',1,423.75,165.96875,3
2169,'2020/01/11 13:40:55:304',1,424.1875,165.96875,3
2170,'2020/01/11 13:40:55:315',1,425.0625,165.96875,3
2171,'2020/01/11 13:40:55:325',1,425.0625,166.473953,3
2172,'2020/01/11 13:40:55:335',1,425.0625,166.979172,3
2173,'2020/01/11 13:40:55:346',1,425.5,167.484375,3
2174,'2020/01/11 13:40:55:356',1,425.5,166.979172,3
2175,'2020/01/11 13:40:55:366',1,425.9375,166.473953,3
2176,'2020/01/11 13:40:55:377',1,426.375,165.96875,3
2177,'2020/01/11 13:40:55:387',1,427.25,165.96875,3
2178,'2020/01/11 13:40:55:398',1,428.125,166.473953,3
2179,'2020/01/11 13:40:55:408',1,428.5625,166.473953,3
2180,'2020/01/11 13:40:55:418',1,428.5625,166.979172,3
2181,'2020/01/11 13:40:55:428',1,428.5625,167.484375,3
2182,'2020/01/11 13:40:55:439',1,428.5625,167.989578,3
2183,'2020/01/11 13:40:55:449',1,428.5625,168.494797,3
2184,'2020/01/11 13:40:55:459',1,428.5625,169,3
2185,'2020/01/11 13:40:55:469',1,428.5625,169,3
2186,'2020/01/11 13:40:55:479',1,428.5625,169,3
2187,'2020/01/11 13:40:55:489',1,428.5625,169.505219,3
2188,'2020/01/11 13:40:55:500',1,428.5625,169.505219,3
2189,'2020/01/11 13:40:55:510',1,428.5625,169.505219,3
2190,'2020/01/11 13:40:55:520',1,429,170.010406,3
2191,'2020/01/11 13:40:55:531',1,429,170.010406,3
2192,'2020/01/11 13:40:55:541',1,429,170.010406,3
2193,'2020/01/11 13:40:55:551',1,429,170.515625,3
2194,'2020/01/11 13:40:55:561',1,429,170.515625,3
2195,'2020/01/11 13:40:55:572',1,428.5625,170.515625,3
2196,'2020/01/11 13:40:55:582',1,429,170.515625,3
2197,'2020/01/11 13:40:55:592',1,429,170.515625,3
2198,'2020/01/11 13:40:55:602',1,429,171.020844,3
2199,'2020/01/11 13:40:55:612',1,429,171.020844,3
2200,'2020/01/11 13:40:55:623',1,428.5625,172.03125,3
2201,'2020/01/11 13:40:55:633',1,428.5625,172.536469,3
2202,'2020/01/11 13:40:55:643',1,428.125,173.041656,3
2203,'2020/01/11 13:40:55:654',1,428.125,173.546875,3
2204,'2020/01/11 13:40:55:664',1,428.5625,174.052094,3
2205,'2020/01/11 13:40:55:674',1,429,174.052094,3
2206,'2020/01/11 13:40:55:685',1,429,174.052094,3
2207,'2020/01/11 13:40:55:695',1,429.4375,174.557281,3
2208,'2020/01/11 13:40:55:705',1,429.4375,175.0625,3
2209,'2020/01/11 13:40:55:715',1,429.4375,175.0625,3
2210,'2020/01/11 13:40:55:726',1,523.9375,176.578125,3
2211,'2020/01/11 13:40:55:736',1,429.4375,177.588531,3
2212,'2020/01/11 13:40:55:746',1,429.4375,178.09375,3
2213,'2020/01/11 13:40:55:757',1,429.875,178.09375,3
2214,'2020/01/11 13:40:55:767',1,429.875,179.609375,3
2215,'2020/01/11 13:40:55:777',1,429.875,181.125,3
2216,'2020/01/11 13:40:55:787',1,429.4375,181.630219,3
2217,'2020/01/11 13:40:55:798',1,429.4375,182.135406,3
2218,'2020/01/11 13:40:55:808',1,429.4375,182.640625,3
2219,'2020/01/11 13:40:55:818',1,429.4375,183.651031,3
2220,'2020/01/11 13:40:55:828',1,429.4375,184.661469,3
2221,'2020/01/11 13:40:55:839',1,429,185.671875,3
2222,'2020/01/11 13:40:55:849',1,429.4375,186.177094,3
2223,'2020/01/11 13:40:55:859',1,429.4375,186.177094,3
2224,'2020/01/11 13:40:55:869',1,429.875,186.682281,3
2225,'2020/01/11 13:40:55:880',1,429.875,187.692719,3
2226,'2020/01/11 13:40:55:890',1,429.875,188.703125,3
2227,'2020/01/11 13:40:55:900',1,429.875,189.713531,3
2228,'2020/01/11 13:40:55:910',1,429.875,190.21875,3
2229,'2020/01/11 13:40:55:921',1,429.4375,190.21875,3
2230,'2020/01/11 13:40:55:931',1,429.4375,190.723969,3
2231,'2020/01/11 13:40:55:942',1,429.875,190.723969,3
2232,'2020/01/11 13:40:55:952',1,429.875,191.229156,3
2233,'2020/01/11 13:40:55:962',1,429.4375,191.734375,3
2234,'2020/01/11 13:40:55:973',1,429.4375,192.239594,3
2235,'2020/01/11 13:40:55:983',1,429.875,192.744781,3
2236,'2020/01/11 13:40:55:993',1,429.875,193.25,3
2237,'2020/01/11 13:40:56:003',1,430.3125,193.755219,3
2238,'2020/01/11 13:40:56:014',1,430.3125,193.755219,3
2239,'2020/01/11 13:40:56:024',1,430.3125,193.755219,3
2240,'2020/01/11 13:40:56:034',1,430.3125,194.260406,3
2241,'2020/01/11 13:40:56:045',1,430.75,194.260406,3
2242,'2020/01/11 13:40:56:055',1,431.1875,194.765625,3
2243,'2020/01/11 13:40:56:065',1,431.1875,194.765625,3
2244,'2020/01/11 13:40:56:075',1,431.1875,194.765625,3
2245,'2020/01/11 13:40:56:086',1,431.1875,194.765625,3
2246,'2020/01/11 13:40:56:096',1,431.625,194.765625,3
2247,'2020/01/11 13:40:56:106',1,431.625,194.765625,3
2248,'2020/01/11 13:40:56:116',1,431.625,194.765625,3
2249,'2020/01/11 13:40:56:127',1,431.625,194.260406,3
2250,'2020/01/11 13:40:56:137',1,431.625,193.755219,3
2251,'2020/01/11 13:40:56:148',1,431.625,192.744781,3
2252,'2020/01/11 13:40:56:158',1,432.0625,191.734375,3
2253,'2020/01/11 13:40:56:169',1,522.625,190.723969,3
2254,'2020/01/11 13:40:56:179',1,433.8125,186.682281,3
2255,'2020/01/11 13:40:56:189',1,433.8125,186.682281,3
2256,'2020/01/11 13:40:56:199',1,434.6875,181.630219,3
2257,'2020/01/11 13:40:56:210',1,523.5,181.630219,3
2258,'2020/01/11 13:40:56:220',1,435.125,177.083344,3
2259,'2020/01/11 13:40:56:230',1,435.5625,174.052094,3
2260,'2020/01/11 13:40:56:240',1,435.5625,173.041656,3
2261,'2020/01/11 13:40:56:251',1,436,171.020844,3
2262,'2020/01/11 13:40:56:261',1,435.5625,170.010406,3
2263,'2020/01/11 13:40:56:271',1,435.125,169,3
2264,'2020/01/11 13:40:56:281',1,435.5625,165.96875,3
2265,'2020/01/11 13:40:56:292',1,434.6875,164.958328,3
2266,'2020/01/11 13:40:56:302',1,434.6875,161.927078,3
2267,'2020/01/11 13:40:56:312',1,433.8125,160.916672,3
2268,'2020/01/11 13:40:56:322',1,433.375,157.380203,3
2269,'2020/01/11 13:40:56:333',1,433.375,157.380203,3
2270,'2020/01/11 13:40:56:343',1,432.9375,153.338547,3
2271,'2020/01/11 13:40:56:353',1,433.375,151.317703,3
2272,'2020/01/11 13:40:56:364',1,433.375,149.802078,3
2273,'2020/01/11 13:40:56:374',1,432.5,149.296875,3
2274,'2020/01/11 13:40:56:384',1,432.0625,149.296875,3
2275,'2020/01/11 13:40:56:394',1,432.0625,148.791672,3
2276,'2020/01/11 13:40:56:404',1,431.625,148.791672,3
2277,'2020/01/11 13:40:56:415',1,432.0625,148.791672,3
2278,'2020/01/11 13:40:56:425',1,432.0625,148.286453,3
2279,'2020/01/11 13:40:56:435',1,432.5,147.78125,3
2280,'2020/01/11 13:40:56:445',1,432.9375,147.276047,3
2281,'2020/01/11 13:40:56:456',1,432.9375,146.770828,3
2282,'2020/01/11 13:40:56:466',1,432.5,147.276047,3
2283,'2020/01/11 13:40:56:476',1,431.625,148.791672,3
2284,'2020/01/11 13:40:56:487',1,429,149.296875,3
2285,'2020/01/11 13:40:56:497',1,426.8125,150.8125,3
2286,'2020/01/11 13:40:56:507',1,424.1875,153.338547,3
2287,'2020/01/11 13:41:02:280',1,177.4375,360.979187,4
2288,'2020/01/11 13:41:02:290',1,177.875,360.979187,4
2289,'2020/01/11 13:41:02:300',1,177.875,361.484375,4
2290,'2020/01/11 13:41:02:311',1,177.4375,362.494812,4
2291,'2020/01/11 13:41:02:321',1,176.5625,363,4
2292,'2020/01/11 13:41:02:331',1,175.6875,364.010437,4
2293,'2020/01/11 13:41:02:342',1,175.6875,364.515625,4
2294,'2020/01/11 13:41:02:352',1,175.6875,364.515625,4
2295,'2020/01/11 13:41:02:362',1,176.125,365.020813,4
2296,'2020/01/11 13:41:02:373',1,176.5625,365.020813,4
2297,'2020/01/11 13:41:02:383',1,177,365.020813,4
2298,'2020/01/11 13:41:02:393',1,177.4375,365.020813,4
2299,'2020/01/11 13:41:02:404',1,177.875,365.020813,4
2300,'2020/01/11 13:41:02:414',1,178.3125,365.020813,4
2301,'2020/01/11 13:41:02:424',1,178.75,365.526062,4
2302,'2020/01/11 13:41:02:434',1,178.3125,366.03125,4
2303,'2020/01/11 13:41:02:445',1,178.3125,366.536438,4
2304,'2020/01/11 13:41:02:455',1,177.875,367.546875,4
2305,'2020/01/11 13:41:02:465',1,177.4375,368.557312,4
2306,'2020/01/11 13:41:02:475',1,177,368.557312,4
2307,'2020/01/11 13:41:02:486',1,177,369.0625,4
2308,'2020/01/11 13:41:02:497',1,177.4375,369.0625,4
2309,'2020/01/11 13:41:02:507',1,177.875,369.0625,4
2310,'2020/01/11 13:41:02:517',1,178.3125,369.0625,4
2311,'2020/01/11 13:41:02:527',1,178.3125,369.0625,4
2312,'2020/01/11 13:41:02:537',1,178.3125,369.0625,4
2313,'2020/01/11 13:41:02:547',1,178.3125,369.0625,4
2314,'2020/01/11 13:41:02:558',1,177.875,370.072937,4
2315,'2020/01/11 13:41:02:568',1,177,371.083313,4
2316,'2020/01/11 13:41:02:578',1,176.125,372.598938,4
2317,'2020/01/11 13:41:02:589',1,176.125,373.104187,4
2318,'2020/01/11 13:41:02:599',1,175.6875,374.114563,4
2319,'2020/01/11 13:41:02:609',1,175.25,376.135437,4
2320,'2020/01/11 13:41:02:619',1,173.9375,376.640625,4
2321,'2020/01/11 13:41:02:630',1,173.0625,376.640625,4
2322,'2020/01/11 13:41:02:640',1,172.1875,377.145813,4
2323,'2020/01/11 13:41:02:650',1,171.75,377.651062,4
2324,'2020/01/11 13:41:02:661',1,170.4375,379.671875,4
2325,'2020/01/11 13:41:02:671',1,169.5625,381.1875,4
2326,'2020/01/11 13:41:02:681',1,168.6875,384.21875,4
2327,'2020/01/11 13:41:02:692',1,168.25,385.229187,4
2328,'2020/01/11 13:41:02:702',1,167.8125,388.260437,4
2329,'2020/01/11 13:41:02:712',1,168.25,388.765625,4
2330,'2020/01/11 13:41:02:723',1,168.25,389.776062,4
2331,'2020/01/11 13:41:02:733',1,168.25,391.796875,4
2332,'2020/01/11 13:41:02:743',1,167.375,392.807312,4
2333,'2020/01/11 13:41:02:754',1,165.625,396.848938,4
2334,'2020/01/11 13:41:02:764',1,164.75,398.869812,4
2335,'2020/01/11 13:41:02:774',1,161.6875,402.911438,4
2336,'2020/01/11 13:41:02:785',1,160.375,405.4375,4
2337,'2020/01/11 13:41:02:795',1,158.1875,408.973938,4
2338,'2020/01/11 13:41:02:805',1,158.625,409.479187,4
2339,'2020/01/11 13:41:02:815',1,159.0625,409.479187,4
2340,'2020/01/11 13:41:02:826',1,159.0625,411.5,4
2341,'2020/01/11 13:41:02:836',1,159.5,413.015625,4
2342,'2020/01/11 13:41:02:846',1,159.0625,416.046875,4
2343,'2020/01/11 13:41:02:856',1,159.0625,416.046875,4
2344,'2020/01/11 13:41:02:866',1,159.5,417.5625,4
2345,'2020/01/11 13:41:02:877',1,158.625,420.59375,4
2346,'2020/01/11 13:41:02:887',1,158.625,421.604187,4
2347,'2020/01/11 13:41:02:898',1,158.625,423.119812,4
2348,'2020/01/11 13:41:02:908',1,159.0625,424.130188,4
2349,'2020/01/11 13:41:02:918',1,159.0625,424.130188,4
2350,'2020/01/11 13:41:02:928',1,162.125,424.130188,4
2351,'2020/01/11 13:41:02:939',1,292.0625,422.614563,4
2352,'2020/01/11 13:41:02:949',1,165.625,423.119812,4
2353,'2020/01/11 13:41:02:959',1,166.5,423.119812,4
2354,'2020/01/11 13:41:02:970',1,166.9375,424.130188,4
2355,'2020/01/11 13:41:02:980',1,165.625,425.140625,4
2356,'2020/01/11 13:41:02:990',1,165.1875,425.645813,4
2357,'2020/01/11 13:41:03:001',1,163.4375,426.65625,4
2358,'2020/01/11 13:41:03:011',1,162.5625,428.677063,4
2359,'2020/01/11 13:41:03:021',1,163.875,428.677063,4
2360,'2020/01/11 13:41:03:032',1,165.1875,428.677063,4
2361,'2020/01/11 13:41:03:042',1,168.25,428.677063,4
2362,'2020/01/11 13:41:03:052',1,170.4375,429.182312,4
2363,'2020/01/11 13:41:03:063',1,172.1875,429.6875,4
2364,'2020/01/11 13:41:03:073',1,173.0625,430.192688,4
2365,'2020/01/11 13:41:03:083',1,173.0625,430.192688,4
2366,'2020/01/11 13:41:03:094',1,172.625,432.213562,4
2367,'2020/01/11 13:41:03:104',1,172.1875,433.223938,4
2368,'2020/01/11 13:41:03:114',1,170,437.770813,4
2369,'2020/01/11 13:41:03:124',1,169.125,441.8125,4
2370,'2020/01/11 13:41:03:135',1,169.125,444.84375,4
2371,'2020/01/11 13:41:03:145',1,170,447.369812,4
2372,'2020/01/11 13:41:03:155',1,172.1875,449.895813,4
2373,'2020/01/11 13:41:03:166',1,173.5,453.9375,4
2374,'2020/01/11 13:41:03:176',1,175.6875,455.958313,4
2375,'2020/01/11 13:41:03:186',1,305.1875,454.442688,4
2376,'2020/01/11 13:41:03:197',1,306.0625,455.958313,4
2377,'2020/01/11 13:41:03:207',1,306.0625,455.958313,4
2378,'2020/01/11 13:41:03:217',1,307.375,455.958313,4
2379,'2020/01/11 13:41:03:228',1,523.9375,455.958313,4
2380,'2020/01/11 13:41:03:238',1,523.5,455.958313,4
2381,'2020/01/11 13:41:03:248',1,522.625,455.958313,4
2382,'2020/01/11 13:41:03:258',1,522.625,455.958313,4
2383,'2020/01/11 13:41:03:269',1,522.1875,455.958313,4
2384,'2020/01/11 13:41:03:279',1,522.1875,455.958313,4
2385,'2020/01/11 13:41:03:289',1,522.625,455.958313,4
2386,'2020/01/11 13:41:03:300',1,523.5,455.958313,4
2387,'2020/01/11 13:41:03:310',1,523.5,455.958313,4
2388,'2020/01/11 13:41:03:320',1,523.5,455.958313,4
2389,'2020/01/11 13:41:03:330',1,523.5,455.958313,4
2390,'2020/01/11 13:41:03:341',1,523.5,455.958313,4
2391,'2020/01/11 13:41:03:351',1,523.5,455.958313,4
2392,'2020/01/11 13:41:03:361',1,523.5,455.958313,4
2393,'2020/01/11 13:41:03:372',1,523.0625,455.958313,4
2394,'2020/01/11 13:41:03:382',1,522.625,455.958313,4
2395,'2020/01/11 13:41:03:392',1,523.0625,455.958313,4
2396,'2020/01/11 13:41:03:403',1,523.5,455.958313,4
2397,'2020/01/11 13:41:03:413',1,523.9375,455.958313,4
2398,'2020/01/11 13:41:03:423',1,523.5,455.958313,4
2399,'2020/01/11 13:41:03:434',1,523.5,455.958313,4
2400,'2020/01/11 13:41:03:444',1,523.9375,455.958313,4
2401,'2020/01/11 13:41:03:455',1,524.375,455.958313,4
2402,'2020/01/11 13:41:03:465',1,523.9375,455.958313,4
2403,'2020/01/11 13:41:03:475',1,523.5,455.958313,4
2404,'2020/01/11 13:41:03:486',1,523.0625,455.958313,4
2405,'2020/01/11 13:41:03:496',1,522.625,455.958313,4
2406,'2020/01/11 13:41:03:506',1,522.625,455.958313,4
2407,'2020/01/11 13:41:03:517',1,522.625,455.958313,4
2408,'2020/01/11 13:41:03:527',1,523.0625,455.958313,4
2409,'2020/01/11 13:41:03:537',1,523.0625,455.958313,4
2410,'2020/01/11 13:41:03:547',1,523.0625,455.958313,4
2411,'2020/01/11 13:41:03:558',1,523.0625,455.958313,4
2412,'2020/01/11 13:41:03:568',1,523.5,455.958313,4
2413,'2020/01/11 13:41:03:578',1,523.5,455.958313,4
2414,'2020/01/11 13:41:03:588',1,523.5,455.958313,4
2415,'2020/01/11 13:41:03:598',1,523.5,455.958313,4
2416,'2020/01/11 13:41:03:609',1,523.0625,455.958313,4
2417,'2020/01/11 13:41:03:619',1,523.0625,455.958313,4
2418,'2020/01/11 13:41:03:629',1,523.0625,455.958313,4
2419,'2020/01/11 13:41:03:639',1,523.0625,455.958313,4
2420,'2020/01/11 13:41:03:649',1,523.0625,455.958313,4
2421,'2020/01/11 13:41:03:660',1,523.5,455.958313,4
2422,'2020/01/11 13:41:03:670',1,523.5,455.958313,4
2423,'2020/01/11 13:41:03:680',1,523.5,455.958313,4
2424,'2020/01/11 13:41:03:690',1,523.5,455.958313,4
2425,'2020/01/11 13:41:03:701',1,523.5,455.958313,4
2426,'2020/01/11 13:41:03:711',1,523.5,455.958313,4
2427,'2020/01/11 13:41:03:721',1,523.5,455.958313,4
2428,'2020/01/11 13:41:03:731',1,523.5,455.958313,4
2429,'2020/01/11 13:41:03:741',1,523.5,455.958313,4
2430,'2020/01/11 13:41:03:751',1,523.0625,455.958313,4
2431,'2020/01/11 13:41:03:762',1,523.0625,455.958313,4
2432,'2020/01/11 13:41:03:772',1,523.0625,455.958313,4
2433,'2020/01/11 13:41:03:783',1,523.5,455.958313,4
2434,'2020/01/11 13:41:03:793',1,523.5,455.958313,4
2435,'2020/01/11 13:41:03:803',1,523.0625,455.958313,4
2436,'2020/01/11 13:41:03:813',1,523.0625,455.958313,4
2437,'2020/01/11 13:41:03:824',1,523.0625,455.958313,4
2438,'2020/01/11 13:41:03:834',1,522.625,455.958313,4
2439,'2020/01/11 13:41:03:844',1,522.625,455.958313,4
2440,'2020/01/11 13:41:03:854',1,522.625,455.958313,4
2441,'2020/01/11 13:41:03:865',1,523.0625,455.958313,4
2442,'2020/01/11 13:41:03:875',1,523.0625,455.958313,4
2443,'2020/01/11 13:41:03:885',1,523.0625,455.958313,4
2444,'2020/01/11 13:41:03:895',1,523.5,455.958313,4
2445,'2020/01/11 13:41:03:906',1,523.5,455.958313,4
2446,'2020/01/11 13:41:03:916',1,523.5,455.958313,4
2447,'2020/01/11 13:41:03:926',1,523.5,455.958313,4
2448,'2020/01/11 13:41:03:936',1,523.5,455.958313,4
2449,'2020/01/11 13:41:03:947',1,523.5,455.958313,4
2450,'2020/01/11 13:41:03:957',1,523.5,455.958313,4
2451,'2020/01/11 13:41:03:967',1,523.5,455.958313,4
2452,'2020/01/11 13:41:03:977',1,523.5,455.958313,4
2453,'2020/01/11 13:41:03:988',1,523.5,455.958313,4
2454,'2020/01/11 13:41:03:998',1,523.5,455.958313,4
2455,'2020/01/11 13:41:04:008',1,523.5,455.958313,4
2456,'2020/01/11 13:41:04:018',1,523.0625,455.958313,4
2457,'2020/01/11 13:41:04:029',1,523.0625,455.958313,4
2458,'2020/01/11 13:41:04:039',1,523.0625,455.958313,4
2459,'2020/01/11 13:41:04:049',1,523.5,455.958313,4
2460,'2020/01/11 13:41:04:059',1,523.5,455.958313,4
2461,'2020/01/11 13:41:04:070',1,523.5,455.958313,4
2462,'2020/01/11 13:41:04:080',1,523.5,455.958313,4
2463,'2020/01/11 13:41:04:090',1,523.5,455.958313,4
2464,'2020/01/11 13:41:04:100',1,523.5,455.958313,4
2465,'2020/01/11 13:41:04:110',1,523.5,455.958313,4
2466,'2020/01/11 13:41:04:121',1,523.5,455.958313,4
2467,'2020/01/11 13:41:04:131',1,523.5,455.958313,4
2468,'2020/01/11 13:41:04:141',1,523.0625,455.958313,4
2469,'2020/01/11 13:41:04:151',1,523.0625,455.958313,4
2470,'2020/01/11 13:41:04:162',1,523.0625,455.958313,4
2471,'2020/01/11 13:41:04:172',1,523.0625,455.958313,4
2472,'2020/01/11 13:41:04:182',1,523.5,455.958313,4
2473,'2020/01/11 13:41:04:192',1,523.0625,455.958313,4
2474,'2020/01/11 13:41:04:202',1,523.0625,455.958313,4
2475,'2020/01/11 13:41:04:213',1,523.0625,455.958313,4
2476,'2020/01/11 13:41:04:223',1,523.0625,455.958313,4
2477,'2020/01/11 13:41:04:233',1,523.0625,455.958313,4
2478,'2020/01/11 13:41:04:243',1,523.0625,455.958313,4
2479,'2020/01/11 13:41:04:254',1,523.0625,455.958313,4
2480,'2020/01/11 13:41:04:264',1,523.5,455.958313,4
2481,'2020/01/11 13:41:04:275',1,193.625,454.442688,4
2482,'2020/01/11 13:41:04:285',1,192.75,453.9375,4
2483,'2020/01/11 13:41:04:295',1,192.3125,452.927063,4
2484,'2020/01/11 13:41:04:306',1,319.625,446.864563,4
2485,'2020/01/11 13:41:04:316',1,319.1875,445.854187,4
2486,'2020/01/11 13:41:04:327',1,318.75,444.84375,4
2487,'2020/01/11 13:41:04:337',1,316.125,442.822937,4
2488,'2020/01/11 13:41:04:348',1,314.8125,440.296875,4
2489,'2020/01/11 13:41:04:358',1,313.9375,438.276062,4
2490,'2020/01/11 13:41:04:368',1,313.5,435.244812,4
2491,'2020/01/11 13:41:04:379',1,313.9375,431.708313,4
2492,'2020/01/11 13:41:04:389',1,314.375,428.171875,4
2493,'2020/01/11 13:41:04:399',1,315.25,425.140625,4
2494,'2020/01/11 13:41:04:410',1,315.25,425.140625,4
2495,'2020/01/11 13:41:04:420',1,315.6875,422.614563,4
2496,'2020/01/11 13:41:04:430',1,316.125,420.088562,4
2497,'2020/01/11 13:41:04:441',1,316.125,418.572937,4
2498,'2020/01/11 13:41:04:451',1,315.6875,415.541687,4
2499,'2020/01/11 13:41:04:462',1,314.8125,414.53125,4
2500,'2020/01/11 13:41:04:472',1,314.8125,414.026062,4
