@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute outputs-1 {0,1,2,3,4,5}

@data
15791,'2020/01/11 01:55:05:217',7,554.5625,181.630219,3
15792,'2020/01/11 01:55:05:228',7,553.6875,181.630219,3
15793,'2020/01/11 01:55:05:238',7,552.8125,181.125,3
15794,'2020/01/11 01:55:05:248',7,551.9375,180.619781,3
15795,'2020/01/11 01:55:05:259',7,551.0625,180.114594,3
15796,'2020/01/11 01:55:05:269',7,551.0625,179.609375,3
15797,'2020/01/11 01:55:05:279',7,551.0625,179.609375,3
15798,'2020/01/11 01:55:05:290',7,551.0625,179.609375,3
15799,'2020/01/11 01:55:05:300',7,551.9375,179.609375,3
15800,'2020/01/11 01:55:05:311',7,552.375,179.609375,3
15801,'2020/01/11 01:55:05:321',7,552.8125,179.609375,3
15802,'2020/01/11 01:55:05:332',7,553.25,179.104156,3
15803,'2020/01/11 01:55:05:342',7,553.6875,179.104156,3
15804,'2020/01/11 01:55:05:353',7,554.125,178.598969,3
15805,'2020/01/11 01:55:05:363',7,554.125,177.083344,3
15806,'2020/01/11 01:55:05:374',7,555,175.0625,3
15807,'2020/01/11 01:55:05:384',7,555.4375,173.546875,3
15808,'2020/01/11 01:55:05:395',7,556.75,171.020844,3
15809,'2020/01/11 01:55:05:405',7,557.625,170.010406,3
15810,'2020/01/11 01:55:05:416',7,559.375,168.494797,3
15811,'2020/01/11 01:55:05:426',7,560.6875,166.979172,3
15812,'2020/01/11 01:55:05:436',7,562.4375,166.473953,3
15813,'2020/01/11 01:55:05:447',7,564.1875,164.453125,3
15814,'2020/01/11 01:55:05:457',7,567.25,161.421875,3
15815,'2020/01/11 01:55:05:468',7,568.125,159.401047,3
15816,'2020/01/11 01:55:05:478',7,569.4375,158.895828,3
15817,'2020/01/11 01:55:05:488',7,570.3125,157.885422,3
15818,'2020/01/11 01:55:05:499',7,571.625,156.875,3
15819,'2020/01/11 01:55:05:509',7,572.5,156.369797,3
15820,'2020/01/11 01:55:05:519',7,573.8125,155.864578,3
15821,'2020/01/11 01:55:05:530',7,574.6875,155.864578,3
15822,'2020/01/11 01:55:05:540',7,574.6875,155.864578,3
15823,'2020/01/11 01:55:05:550',7,575.5625,155.864578,3
15824,'2020/01/11 01:55:05:561',7,576,155.864578,3
15825,'2020/01/11 01:55:05:572',7,576,155.864578,3
15826,'2020/01/11 01:55:05:582',7,576,155.864578,3
15827,'2020/01/11 01:55:05:593',7,576,155.359375,3
15828,'2020/01/11 01:55:05:603',7,576.4375,155.359375,3
15829,'2020/01/11 01:55:05:614',7,576.4375,154.854172,3
15830,'2020/01/11 01:55:05:624',7,576.875,154.854172,3
15831,'2020/01/11 01:55:05:635',7,577.75,154.854172,3
15832,'2020/01/11 01:55:05:645',7,578.1875,154.854172,3
15833,'2020/01/11 01:55:05:655',7,578.1875,155.359375,3
15834,'2020/01/11 01:55:05:666',7,578.1875,155.359375,3
15835,'2020/01/11 01:55:05:676',7,578.1875,155.864578,3
15836,'2020/01/11 01:55:05:687',7,578.1875,156.369797,3
15837,'2020/01/11 01:55:05:697',7,578.1875,157.380203,3
15838,'2020/01/11 01:55:05:708',7,578.625,157.885422,3
15839,'2020/01/11 01:55:05:718',7,578.625,158.390625,3
15840,'2020/01/11 01:55:05:728',7,578.625,158.390625,3
15841,'2020/01/11 01:55:05:739',7,577.75,157.885422,3
15842,'2020/01/11 01:55:05:749',7,577.3125,157.380203,3
15843,'2020/01/11 01:55:05:760',7,575.125,156.369797,3
15844,'2020/01/11 01:55:05:770',7,574.6875,155.359375,3
15845,'2020/01/11 01:55:05:780',7,455.25,164.958328,3
15846,'2020/01/11 01:55:05:791',7,574.6875,154.854172,3
15847,'2020/01/11 01:55:05:801',7,574.6875,154.854172,3
15848,'2020/01/11 01:55:05:811',7,574.6875,154.854172,3
15849,'2020/01/11 01:55:05:821',7,575.5625,154.348953,3
15850,'2020/01/11 01:55:05:832',7,576.4375,154.348953,3
15851,'2020/01/11 01:55:05:842',7,576.4375,154.348953,3
15852,'2020/01/11 01:55:05:853',7,576.875,153.84375,3
15853,'2020/01/11 01:55:05:864',7,577.75,153.84375,3
15854,'2020/01/11 01:55:05:874',7,523.9375,72,3
15855,'2020/01/11 01:55:05:884',7,582.125,154.854172,3
15856,'2020/01/11 01:55:05:894',7,583,154.348953,3
15857,'2020/01/11 01:55:05:905',7,584.3125,154.854172,3
15858,'2020/01/11 01:55:05:915',7,584.75,154.854172,3
15859,'2020/01/11 01:55:11:077',7,299.5,455.453125,4
15860,'2020/01/11 01:55:11:088',7,523.5,72,4
15861,'2020/01/11 01:55:11:098',7,523.5,72,4
15862,'2020/01/11 01:55:11:109',7,523.0625,72,4
15863,'2020/01/11 01:55:11:119',7,523.0625,72,4
15864,'2020/01/11 01:55:11:129',7,523.0625,72,4
15865,'2020/01/11 01:55:11:139',7,523.0625,72,4
15866,'2020/01/11 01:55:11:150',7,523.5,72,4
15867,'2020/01/11 01:55:11:160',7,523.5,72,4
15868,'2020/01/11 01:55:11:171',7,523.9375,72,4
15869,'2020/01/11 01:55:11:181',7,523.5,72,4
15870,'2020/01/11 01:55:11:191',7,523.5,72,4
15871,'2020/01/11 01:55:11:202',7,523.0625,72,4
15872,'2020/01/11 01:55:11:212',7,523.0625,72,4
15873,'2020/01/11 01:55:11:222',7,523.0625,72,4
15874,'2020/01/11 01:55:11:232',7,523.0625,72,4
15875,'2020/01/11 01:55:11:242',7,523.0625,72,4
15876,'2020/01/11 01:55:11:253',7,523.0625,72,4
15877,'2020/01/11 01:55:11:263',7,523.0625,72,4
15878,'2020/01/11 01:55:11:274',7,380,441.8125,4
15879,'2020/01/11 01:55:11:284',7,381.3125,441.307312,4
15880,'2020/01/11 01:55:11:294',7,381.75,440.296875,4
15881,'2020/01/11 01:55:11:304',7,381.75,440.296875,4
15882,'2020/01/11 01:55:11:315',7,381.3125,440.296875,4
15883,'2020/01/11 01:55:11:325',7,381.3125,440.296875,4
15884,'2020/01/11 01:55:11:335',7,380.875,439.791687,4
15885,'2020/01/11 01:55:11:345',7,381.3125,438.78125,4
15886,'2020/01/11 01:55:11:355',7,381.75,438.276062,4
15887,'2020/01/11 01:55:11:366',7,381.75,438.276062,4
15888,'2020/01/11 01:55:11:376',7,382.1875,437.265625,4
15889,'2020/01/11 01:55:11:386',7,383.0625,436.255188,4
15890,'2020/01/11 01:55:11:397',7,383.9375,435.244812,4
15891,'2020/01/11 01:55:11:407',7,384.8125,434.234375,4
15892,'2020/01/11 01:55:11:417',7,384.8125,434.234375,4
15893,'2020/01/11 01:55:11:428',7,384.375,433.729187,4
15894,'2020/01/11 01:55:11:438',7,384.375,433.729187,4
15895,'2020/01/11 01:55:11:448',7,383.9375,433.223938,4
15896,'2020/01/11 01:55:11:459',7,383.5,433.223938,4
15897,'2020/01/11 01:55:11:469',7,383.0625,433.729187,4
15898,'2020/01/11 01:55:11:479',7,382.625,434.234375,4
15899,'2020/01/11 01:55:11:489',7,382.1875,434.739563,4
15900,'2020/01/11 01:55:11:499',7,382.1875,434.739563,4
15901,'2020/01/11 01:55:11:510',7,382.1875,435.244812,4
15902,'2020/01/11 01:55:11:520',7,382.1875,435.244812,4
15903,'2020/01/11 01:55:11:530',7,382.625,435.75,4
15904,'2020/01/11 01:55:11:541',7,383.0625,435.75,4
15905,'2020/01/11 01:55:11:551',7,383.5,436.255188,4
15906,'2020/01/11 01:55:11:561',7,384.375,436.760437,4
15907,'2020/01/11 01:55:11:572',7,384.8125,436.255188,4
15908,'2020/01/11 01:55:11:582',7,385.25,435.75,4
15909,'2020/01/11 01:55:11:593',7,385.6875,434.739563,4
15910,'2020/01/11 01:55:11:603',7,386.125,433.223938,4
15911,'2020/01/11 01:55:11:613',7,387,429.6875,4
15912,'2020/01/11 01:55:11:624',7,266.6875,442.822937,4
15913,'2020/01/11 01:55:11:634',7,267.125,440.296875,4
15914,'2020/01/11 01:55:11:644',7,267.5625,437.770813,4
15915,'2020/01/11 01:55:11:655',7,268,436.255188,4
15916,'2020/01/11 01:55:11:665',7,268.4375,434.739563,4
15917,'2020/01/11 01:55:11:676',7,268.875,434.234375,4
15918,'2020/01/11 01:55:11:686',7,269.3125,433.729187,4
15919,'2020/01/11 01:55:11:696',7,269.3125,433.729187,4
15920,'2020/01/11 01:55:11:706',7,269.3125,433.729187,4
15921,'2020/01/11 01:55:11:717',7,269.3125,433.729187,4
15922,'2020/01/11 01:55:11:727',7,269.75,434.234375,4
15923,'2020/01/11 01:55:11:738',7,269.3125,434.739563,4
15924,'2020/01/11 01:55:11:748',7,268.875,435.75,4
15925,'2020/01/11 01:55:11:759',7,268.875,436.255188,4
15926,'2020/01/11 01:55:11:769',7,268.875,435.75,4
15927,'2020/01/11 01:55:11:780',7,269.3125,435.244812,4
15928,'2020/01/11 01:55:11:793',7,269.75,434.739563,4
15929,'2020/01/11 01:55:11:801',7,270.1875,434.739563,4
15930,'2020/01/11 01:55:11:811',7,270.1875,434.739563,4
15931,'2020/01/11 01:55:11:821',7,270.625,434.739563,4
15932,'2020/01/11 01:55:11:832',7,271.5,434.739563,4
15933,'2020/01/11 01:55:11:842',7,271.9375,434.739563,4
15934,'2020/01/11 01:55:11:853',7,271.9375,435.244812,4
15935,'2020/01/11 01:55:11:863',7,271.5,436.255188,4
15936,'2020/01/11 01:55:11:874',7,271.0625,436.760437,4
15937,'2020/01/11 01:55:11:884',7,271.0625,437.265625,4
15938,'2020/01/11 01:55:11:894',7,271.5,437.770813,4
15939,'2020/01/11 01:55:11:905',7,271.5,438.276062,4
15940,'2020/01/11 01:55:11:915',7,271.9375,438.276062,4
15941,'2020/01/11 01:55:11:926',7,271.9375,438.276062,4
15942,'2020/01/11 01:55:11:936',7,272.375,438.78125,4
15943,'2020/01/11 01:55:11:947',7,272.375,438.78125,4
15944,'2020/01/11 01:55:11:957',7,272.375,439.286438,4
15945,'2020/01/11 01:55:11:967',7,272.375,439.791687,4
15946,'2020/01/11 01:55:11:978',7,272.8125,440.296875,4
15947,'2020/01/11 01:55:11:988',7,273.25,440.802063,4
15948,'2020/01/11 01:55:11:999',7,273.6875,440.802063,4
15949,'2020/01/11 01:55:12:010',7,273.6875,441.307312,4
15950,'2020/01/11 01:55:12:020',7,274.125,441.307312,4
15951,'2020/01/11 01:55:12:030',7,274.125,441.307312,4
15952,'2020/01/11 01:55:12:041',7,273.6875,441.8125,4
15953,'2020/01/11 01:55:12:051',7,273.6875,442.317688,4
15954,'2020/01/11 01:55:12:062',7,273.6875,442.822937,4
15955,'2020/01/11 01:55:12:072',7,274.125,443.833313,4
15956,'2020/01/11 01:55:12:083',7,274.125,444.338562,4
15957,'2020/01/11 01:55:12:093',7,275.875,445.854187,4
15958,'2020/01/11 01:55:12:103',7,276.3125,445.854187,4
15959,'2020/01/11 01:55:12:114',7,276.75,445.854187,4
15960,'2020/01/11 01:55:12:124',7,276.75,445.854187,4
15961,'2020/01/11 01:55:12:134',7,277.1875,445.348938,4
15962,'2020/01/11 01:55:12:144',7,277.1875,445.348938,4
15963,'2020/01/11 01:55:12:155',7,277.625,444.84375,4
15964,'2020/01/11 01:55:12:165',7,278.5,444.338562,4
15965,'2020/01/11 01:55:12:175',7,279.8125,443.833313,4
15966,'2020/01/11 01:55:12:186',7,280.6875,443.833313,4
15967,'2020/01/11 01:55:12:196',7,281.125,443.833313,4
15968,'2020/01/11 01:55:12:206',7,281.5625,443.833313,4
15969,'2020/01/11 01:55:12:216',7,282,443.328125,4
15970,'2020/01/11 01:55:12:227',7,282.4375,443.328125,4
15971,'2020/01/11 01:55:12:237',7,283.3125,443.328125,4
15972,'2020/01/11 01:55:12:248',7,283.75,443.833313,4
15973,'2020/01/11 01:55:12:259',7,284.1875,443.833313,4
15974,'2020/01/11 01:55:12:269',7,284.625,443.833313,4
15975,'2020/01/11 01:55:12:279',7,284.625,443.833313,4
15976,'2020/01/11 01:55:12:290',7,285.0625,443.328125,4
15977,'2020/01/11 01:55:12:300',7,285.5,442.317688,4
15978,'2020/01/11 01:55:12:311',7,285.9375,441.8125,4
15979,'2020/01/11 01:55:12:321',7,286.375,441.307312,4
15980,'2020/01/11 01:55:12:331',7,286.8125,440.802063,4
15981,'2020/01/11 01:55:12:342',7,287.25,440.296875,4
15982,'2020/01/11 01:55:12:352',7,287.6875,439.791687,4
15983,'2020/01/11 01:55:12:363',7,288.125,439.791687,4
15984,'2020/01/11 01:55:12:373',7,288.125,439.286438,4
15985,'2020/01/11 01:55:12:384',7,288.5625,438.78125,4
15986,'2020/01/11 01:55:12:394',7,288.125,437.770813,4
15987,'2020/01/11 01:55:12:405',7,287.6875,436.760437,4
15988,'2020/01/11 01:55:12:415',7,287.25,436.255188,4
15989,'2020/01/11 01:55:12:426',7,286.375,435.75,4
15990,'2020/01/11 01:55:12:436',7,285.0625,435.244812,4
15991,'2020/01/11 01:55:12:446',7,284.625,434.739563,4
15992,'2020/01/11 01:55:12:457',7,284.625,434.234375,4
15993,'2020/01/11 01:55:12:467',7,284.1875,434.234375,4
15994,'2020/01/11 01:55:12:478',7,284.1875,433.729187,4
15995,'2020/01/11 01:55:12:488',7,284.1875,433.223938,4
15996,'2020/01/11 01:55:12:498',7,284.1875,433.223938,4
15997,'2020/01/11 01:55:12:509',7,283.75,433.223938,4
15998,'2020/01/11 01:55:12:519',7,282.875,432.71875,4
15999,'2020/01/11 01:55:12:530',7,282,432.213562,4
16000,'2020/01/11 01:55:12:540',7,281.5625,431.203125,4
16001,'2020/01/11 01:55:12:551',7,281.125,430.192688,4
16002,'2020/01/11 01:55:12:561',7,280.6875,429.6875,4
16003,'2020/01/11 01:55:12:572',7,280.6875,429.182312,4
16004,'2020/01/11 01:55:12:582',7,280.25,428.677063,4
16005,'2020/01/11 01:55:12:593',7,279.8125,428.171875,4
16006,'2020/01/11 01:55:12:603',7,279.375,428.171875,4
16007,'2020/01/11 01:55:12:614',7,278.9375,427.666687,4
16008,'2020/01/11 01:55:12:624',7,278.5,428.171875,4
16009,'2020/01/11 01:55:12:635',7,278.0625,428.171875,4
16010,'2020/01/11 01:55:12:645',7,277.625,428.171875,4
16011,'2020/01/11 01:55:12:655',7,277.1875,429.182312,4
16012,'2020/01/11 01:55:12:665',7,277.1875,429.182312,4
16013,'2020/01/11 01:55:12:677',7,276.75,429.6875,4
16014,'2020/01/11 01:55:12:687',7,275.875,430.697937,4
16015,'2020/01/11 01:55:12:697',7,275.4375,431.203125,4
16016,'2020/01/11 01:55:12:708',7,275.4375,431.708313,4
16017,'2020/01/11 01:55:12:718',7,275.4375,432.213562,4
16018,'2020/01/11 01:55:12:729',7,275.875,432.71875,4
16019,'2020/01/11 01:55:12:739',7,275.4375,433.223938,4
16020,'2020/01/11 01:55:12:750',7,275.4375,433.729187,4
16021,'2020/01/11 01:55:12:760',7,275,434.234375,4
16022,'2020/01/11 01:55:12:771',7,274.5625,434.739563,4
16023,'2020/01/11 01:55:12:781',7,274.5625,435.75,4
16024,'2020/01/11 01:55:12:792',7,274.125,436.760437,4
16025,'2020/01/11 01:55:12:802',7,273.6875,437.265625,4
16026,'2020/01/11 01:55:12:812',7,273.6875,437.770813,4
16027,'2020/01/11 01:55:12:823',7,274.125,438.276062,4
16028,'2020/01/11 01:55:12:833',7,274.125,438.78125,4
16029,'2020/01/11 01:55:12:844',7,274.5625,438.78125,4
16030,'2020/01/11 01:55:12:854',7,274.5625,439.286438,4
16031,'2020/01/11 01:55:12:865',7,275,439.286438,4
16032,'2020/01/11 01:55:12:875',7,275.4375,439.791687,4
16033,'2020/01/11 01:55:12:886',7,276.3125,439.791687,4
16034,'2020/01/11 01:55:12:896',7,276.75,439.791687,4
16035,'2020/01/11 01:55:12:907',7,277.1875,440.296875,4
16036,'2020/01/11 01:55:12:917',7,277.1875,440.802063,4
16037,'2020/01/11 01:55:12:928',7,277.625,440.802063,4
16038,'2020/01/11 01:55:12:938',7,278.5,440.802063,4
16039,'2020/01/11 01:55:12:948',7,279.8125,440.802063,4
16040,'2020/01/11 01:55:12:959',7,280.25,440.296875,4
16041,'2020/01/11 01:55:12:969',7,281.125,440.296875,4
16042,'2020/01/11 01:55:12:979',7,281.5625,439.791687,4
16043,'2020/01/11 01:55:12:990',7,281.5625,439.791687,4
16044,'2020/01/11 01:55:13:000',7,283.3125,437.770813,4
16045,'2020/01/11 01:55:13:010',7,283.75,437.770813,4
16046,'2020/01/11 01:55:13:021',7,284.1875,437.265625,4
16047,'2020/01/11 01:55:13:031',7,284.625,436.760437,4
16048,'2020/01/11 01:55:13:042',7,285.0625,435.75,4
16049,'2020/01/11 01:55:13:052',7,285.9375,435.244812,4
16050,'2020/01/11 01:55:13:063',7,287.25,434.234375,4
16051,'2020/01/11 01:55:13:073',7,287.6875,434.234375,4
16052,'2020/01/11 01:55:13:083',7,288.125,433.729187,4
16053,'2020/01/11 01:55:13:094',7,288.5625,433.223938,4
16054,'2020/01/11 01:55:13:104',7,289.4375,432.71875,4
16055,'2020/01/11 01:55:13:115',7,289.875,432.213562,4
16056,'2020/01/11 01:55:13:125',7,289.4375,431.708313,4
16057,'2020/01/11 01:55:13:136',7,289,430.697937,4
16058,'2020/01/11 01:55:13:146',7,287.6875,429.6875,4
16059,'2020/01/11 01:55:13:157',7,286.375,428.677063,4
16060,'2020/01/11 01:55:13:167',7,284.625,428.171875,4
16061,'2020/01/11 01:55:13:178',7,284.1875,426.65625,4
16062,'2020/01/11 01:55:13:188',7,282.875,426.151062,4
16063,'2020/01/11 01:55:13:199',7,282,425.645813,4
16064,'2020/01/11 01:55:13:209',7,281.5625,425.645813,4
16065,'2020/01/11 01:55:13:220',7,281.125,425.140625,4
16066,'2020/01/11 01:55:13:230',7,281.125,424.635437,4
16067,'2020/01/11 01:55:13:240',7,279.375,423.625,4
16068,'2020/01/11 01:55:13:251',7,279.375,423.625,4
16069,'2020/01/11 01:55:13:261',7,277.625,422.614563,4
16070,'2020/01/11 01:55:13:272',7,275.4375,422.109375,4
16071,'2020/01/11 01:55:13:282',7,273.25,421.604187,4
16072,'2020/01/11 01:55:13:293',7,268.4375,421.098938,4
16073,'2020/01/11 01:55:13:303',7,266.25,421.098938,4
16074,'2020/01/11 01:55:13:314',7,263.625,421.604187,4
16075,'2020/01/11 01:55:13:324',7,262.3125,422.109375,4
16076,'2020/01/11 01:55:13:335',7,260.125,423.119812,4
16077,'2020/01/11 01:55:13:345',7,257.9375,423.119812,4
16078,'2020/01/11 01:55:13:355',7,255.75,423.119812,4
16079,'2020/01/11 01:55:13:366',7,252.6875,423.625,4
16080,'2020/01/11 01:55:13:377',7,249.1875,423.119812,4
16081,'2020/01/11 01:55:13:387',7,245.6875,421.098938,4
16082,'2020/01/11 01:55:13:397',7,242.1875,419.583313,4
16083,'2020/01/11 01:55:13:408',7,238.6875,417.5625,4
16084,'2020/01/11 01:55:13:418',7,236.0625,416.046875,4
16085,'2020/01/11 01:55:13:429',7,233,415.036438,4
16086,'2020/01/11 01:55:13:440',7,230.8125,413.520813,4
16087,'2020/01/11 01:55:13:450',7,228.1875,412.510437,4
16088,'2020/01/11 01:55:13:461',7,225.5625,412.005188,4
16089,'2020/01/11 01:55:13:471',7,222.0625,411.5,4
16090,'2020/01/11 01:55:13:481',7,220.75,411.5,4
16091,'2020/01/11 01:55:13:491',7,220.75,411.5,4
16092,'2020/01/11 01:55:13:502',7,219,410.994812,4
16093,'2020/01/11 01:55:13:513',7,216.8125,410.489563,4
16094,'2020/01/11 01:55:13:523',7,213.3125,409.479187,4
16095,'2020/01/11 01:55:13:533',7,211.125,408.46875,4
16096,'2020/01/11 01:55:13:544',7,210.25,407.963562,4
16097,'2020/01/11 01:55:13:554',7,208.5,407.458313,4
16098,'2020/01/11 01:55:13:564',7,208.5,407.458313,4
16099,'2020/01/11 01:55:13:575',7,207.625,407.963562,4
16100,'2020/01/11 01:55:13:586',7,206.3125,409.479187,4
16101,'2020/01/11 01:55:13:596',7,205.875,409.984375,4
16102,'2020/01/11 01:55:13:607',7,205,409.984375,4
16103,'2020/01/11 01:55:13:617',7,204.125,409.479187,4
16104,'2020/01/11 01:55:13:628',7,203.6875,408.46875,4
16105,'2020/01/11 01:55:13:638',7,203.25,407.458313,4
16106,'2020/01/11 01:55:13:648',7,202.8125,406.953125,4
16107,'2020/01/11 01:55:13:659',7,202.8125,406.447937,4
16108,'2020/01/11 01:55:13:669',7,202.8125,406.447937,4
16109,'2020/01/11 01:55:13:680',7,203.25,406.953125,4
16110,'2020/01/11 01:55:13:690',7,204.5625,406.953125,4
16111,'2020/01/11 01:55:13:700',7,205.875,406.447937,4
16112,'2020/01/11 01:55:13:711',7,206.75,405.942688,4
16113,'2020/01/11 01:55:13:721',7,208.0625,404.932312,4
16114,'2020/01/11 01:55:13:732',7,209.8125,403.921875,4
16115,'2020/01/11 01:55:13:742',7,211.125,403.921875,4
16116,'2020/01/11 01:55:13:752',7,212.4375,402.911438,4
16117,'2020/01/11 01:55:13:763',7,213.3125,402.911438,4
16118,'2020/01/11 01:55:13:774',7,213.75,402.40625,4
16119,'2020/01/11 01:55:13:784',7,215.0625,402.40625,4
16120,'2020/01/11 01:55:13:794',7,216.375,402.40625,4
16121,'2020/01/11 01:55:13:805',7,216.8125,401.395813,4
16122,'2020/01/11 01:55:13:815',7,217.6875,399.880188,4
16123,'2020/01/11 01:55:13:826',7,218.125,399.375,4
16124,'2020/01/11 01:55:13:836',7,218.125,396.848938,4
16125,'2020/01/11 01:55:13:846',7,218.5625,395.838562,4
16126,'2020/01/11 01:55:13:857',7,218.5625,395.333313,4
16127,'2020/01/11 01:55:13:867',7,218.125,394.828125,4
16128,'2020/01/11 01:55:13:878',7,217.25,393.817688,4
16129,'2020/01/11 01:55:13:888',7,216.8125,391.796875,4
16130,'2020/01/11 01:55:13:898',7,215.5,390.786438,4
16131,'2020/01/11 01:55:13:909',7,214.1875,389.270813,4
16132,'2020/01/11 01:55:13:919',7,212.875,387.25,4
16133,'2020/01/11 01:55:13:930',7,211.125,386.239563,4
16134,'2020/01/11 01:55:13:940',7,209.375,383.713562,4
16135,'2020/01/11 01:55:13:950',7,206.75,382.703125,4
16136,'2020/01/11 01:55:13:961',7,204.125,380.682312,4
16137,'2020/01/11 01:55:13:971',7,201.5,379.166687,4
16138,'2020/01/11 01:55:13:982',7,198.4375,378.15625,4
16139,'2020/01/11 01:55:13:993',7,196.25,375.630188,4
16140,'2020/01/11 01:55:14:003',7,193.1875,374.619812,4
16141,'2020/01/11 01:55:14:013',7,191,373.104187,4
16142,'2020/01/11 01:55:14:024',7,189.25,370.578125,4
16143,'2020/01/11 01:55:14:034',7,187.5,369.567688,4
16144,'2020/01/11 01:55:14:045',7,186.1875,367.546875,4
16145,'2020/01/11 01:55:14:055',7,184.4375,366.03125,4
16146,'2020/01/11 01:55:14:065',7,183.125,366.03125,4
16147,'2020/01/11 01:55:14:076',7,182.25,366.536438,4
16148,'2020/01/11 01:55:14:086',7,182.25,368.557312,4
16149,'2020/01/11 01:55:14:097',7,182.25,370.578125,4
16150,'2020/01/11 01:55:14:107',7,182.25,374.114563,4
16151,'2020/01/11 01:55:14:118',7,182.6875,377.145813,4
16152,'2020/01/11 01:55:14:129',7,183.5625,380.682312,4
16153,'2020/01/11 01:55:14:139',7,185.3125,383.208313,4
16154,'2020/01/11 01:55:14:149',7,189.25,389.270813,4
16155,'2020/01/11 01:55:14:160',7,189.25,389.270813,4
16156,'2020/01/11 01:55:14:170',7,192.3125,390.786438,4
16157,'2020/01/11 01:55:14:181',7,194.5,391.796875,4
16158,'2020/01/11 01:55:14:191',7,197.5625,393.817688,4
16159,'2020/01/11 01:55:14:201',7,523.0625,72,4
16160,'2020/01/11 01:55:14:212',7,204.5625,395.838562,4
16161,'2020/01/11 01:55:14:223',7,208.0625,397.354187,4
16162,'2020/01/11 01:55:14:233',7,212,398.869812,4
16163,'2020/01/11 01:55:14:244',7,215.9375,399.375,4
16164,'2020/01/11 01:55:14:254',7,223.8125,402.40625,4
16165,'2020/01/11 01:55:14:265',7,227.3125,402.911438,4
16166,'2020/01/11 01:55:14:275',7,231.25,404.427063,4
16167,'2020/01/11 01:55:14:286',7,234.3125,405.942688,4
16168,'2020/01/11 01:55:14:296',7,236.5,406.447937,4
16169,'2020/01/11 01:55:14:307',7,238.25,405.942688,4
16170,'2020/01/11 01:55:14:317',7,238.6875,404.427063,4
16171,'2020/01/11 01:55:14:328',7,239.125,403.416687,4
16172,'2020/01/11 01:55:14:338',7,239.125,402.40625,4
16173,'2020/01/11 01:55:14:348',7,239.125,401.395813,4
16174,'2020/01/11 01:55:14:360',7,239.5625,400.890625,4
16175,'2020/01/11 01:55:14:370',7,240,400.385437,4
16176,'2020/01/11 01:55:14:380',7,240.875,400.385437,4
16177,'2020/01/11 01:55:14:391',7,241.75,400.385437,4
16178,'2020/01/11 01:55:14:401',7,242.1875,400.385437,4
16179,'2020/01/11 01:55:14:412',7,242.625,399.880188,4
16180,'2020/01/11 01:55:14:422',7,242.625,399.375,4
16181,'2020/01/11 01:55:14:432',7,242.1875,398.869812,4
16182,'2020/01/11 01:55:14:443',7,240,397.354187,4
16183,'2020/01/11 01:55:14:453',7,238.6875,396.848938,4
16184,'2020/01/11 01:55:14:464',7,237.8125,396.34375,4
16185,'2020/01/11 01:55:14:474',7,523.5,72,4
16186,'2020/01/11 01:55:14:484',7,235.625,396.34375,4
16187,'2020/01/11 01:55:14:495',7,234.75,395.838562,4
16188,'2020/01/11 01:55:14:506',7,233.4375,395.333313,4
16189,'2020/01/11 01:55:14:516',7,232.125,395.333313,4
16190,'2020/01/11 01:55:14:526',7,230.8125,394.828125,4
16191,'2020/01/11 01:55:14:537',7,228.625,394.322937,4
16192,'2020/01/11 01:55:14:547',7,227.3125,394.322937,4
16193,'2020/01/11 01:55:14:558',7,224.6875,393.3125,4
16194,'2020/01/11 01:55:14:568',7,221.625,393.3125,4
16195,'2020/01/11 01:55:14:579',7,220.75,393.3125,4
16196,'2020/01/11 01:55:14:589',7,219.875,392.807312,4
16197,'2020/01/11 01:55:14:599',7,219.875,392.302063,4
16198,'2020/01/11 01:55:14:610',7,220.75,392.302063,4
16199,'2020/01/11 01:55:14:620',7,221.625,392.807312,4
16200,'2020/01/11 01:55:14:631',7,223.375,393.3125,4
16201,'2020/01/11 01:55:14:641',7,224.25,394.322937,4
16202,'2020/01/11 01:55:14:652',7,225.125,394.828125,4
16203,'2020/01/11 01:55:14:662',7,225.5625,395.333313,4
16204,'2020/01/11 01:55:18:577',7,458.3125,394.828125,5
16205,'2020/01/11 01:55:18:588',7,457,395.333313,5
16206,'2020/01/11 01:55:18:598',7,456.5625,395.333313,5
16207,'2020/01/11 01:55:18:609',7,456.5625,395.333313,5
16208,'2020/01/11 01:55:18:619',7,456.5625,395.333313,5
16209,'2020/01/11 01:55:18:629',7,457,395.333313,5
16210,'2020/01/11 01:55:18:639',7,457.875,395.333313,5
16211,'2020/01/11 01:55:18:649',7,457.875,395.333313,5
16212,'2020/01/11 01:55:18:660',7,458.3125,395.333313,5
16213,'2020/01/11 01:55:18:670',7,457.875,394.828125,5
16214,'2020/01/11 01:55:18:681',7,457,394.828125,5
16215,'2020/01/11 01:55:18:691',7,456.125,394.322937,5
16216,'2020/01/11 01:55:18:702',7,455.25,394.322937,5
16217,'2020/01/11 01:55:18:712',7,454.375,394.828125,5
16218,'2020/01/11 01:55:18:722',7,453.5,394.828125,5
16219,'2020/01/11 01:55:18:733',7,453.0625,395.333313,5
16220,'2020/01/11 01:55:18:743',7,453.0625,395.838562,5
16221,'2020/01/11 01:55:18:754',7,452.625,396.34375,5
